EmployeeID,Age,Gender,MaritalStatus,City,Education,Department,JobRole,MonthlyIncome,YearsAtCompany,NumCompaniesWorked,DistanceFromHome_km,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,Attrition
EMP01716,49,Male,Divorced,Chennai,College,Marketing,Digital Marketing Executive,65953,14,5,3,No,3,4,3,1,No
EMP01717,26,Male,Married,Delhi,Master,Operations,Process Executive,90785,0,3,3,No,4,4,3,3,Yes
EMP01718,26,Female,Married,Pune,Bachelor,Marketing,Marketing Analyst,44309,10,1,12,Yes,3,1,3,2,Yes
EMP01719,51,Male,Single,Mumbai,Doctor,Sales,Account Manager,79195,6,1,22,No,3,4,3,0,Yes
EMP01720,53,Female,Married,Pune,Bachelor,Finance,Finance Analyst,50901,16,4,17,Yes,3,2,3,2,Yes
EMP01721,29,Female,Single,Hyderabad,Bachelor,Marketing,Brand Manager,179648,19,6,4,No,3,1,3,2,No
EMP01722,31,Female,Single,Pune,Bachelor,Sales,Account Manager,187580,17,1,17,No,4,1,3,1,No
EMP01723,53,Female,Single,Delhi,Bachelor,Sales,Sales Manager,50464,11,7,14,Yes,2,2,3,1,Yes
EMP01724,49,Male,Married,Delhi,College,Finance,Finance Manager,41260,8,5,19,No,1,3,3,5,Yes
EMP01725,38,Male,Single,Bangalore,Master,HR,HR Manager,149997,4,3,9,No,3,4,3,5,No
EMP01726,52,Male,Single,Pune,Master,Operations,Operations Analyst,60440,9,2,21,Yes,2,1,3,1,No
EMP01727,29,Male,Single,Mumbai,College,Sales,Account Manager,120082,3,1,12,No,3,3,3,4,No
EMP01728,46,Female,Married,Chennai,Master,Operations,Process Executive,130583,4,2,5,Yes,3,2,3,4,No
EMP01729,30,Female,Single,Chennai,Master,Sales,Sales Manager,81683,9,1,11,No,1,4,3,0,No
EMP01730,23,Male,Single,Hyderabad,Bachelor,Sales,Sales Executive,149206,10,3,20,No,1,4,3,1,No
EMP01731,36,Male,Married,Bangalore,Bachelor,Sales,Sales Manager,197502,9,6,3,Yes,1,1,3,3,No
EMP01732,24,Male,Married,Pune,Master,Operations,Operations Manager,158059,7,5,21,No,3,4,4,5,Yes
EMP01733,57,Female,Single,Mumbai,Master,Finance,Finance Analyst,181177,1,3,15,No,3,4,3,1,No
EMP01734,25,Female,Single,Bangalore,Bachelor,Engineering,QA Engineer,103484,7,2,14,No,3,4,3,4,No
EMP01735,35,Female,Single,Delhi,Master,Engineering,Product Analyst,169098,15,1,11,No,1,4,3,1,No
EMP01736,46,Female,Divorced,Hyderabad,College,Operations,Process Executive,93309,4,2,20,No,4,2,3,4,Yes
EMP01737,31,Male,Married,Pune,Bachelor,Engineering,QA Engineer,70927,2,5,8,No,2,3,3,1,No
EMP01738,42,Male,Married,Chennai,Bachelor,Operations,Process Executive,67946,11,7,4,No,4,2,3,3,Yes
EMP01739,57,Male,Single,Mumbai,Bachelor,Engineering,Data Analyst,151503,12,3,27,No,3,2,3,0,No
EMP01740,33,Male,Married,Delhi,Master,Engineering,QA Engineer,166449,12,2,12,No,3,1,4,3,No
EMP01741,48,Female,Single,Bangalore,Master,Engineering,Data Analyst,78592,9,2,8,No,4,4,3,4,No
EMP01742,23,Male,Single,Hyderabad,Bachelor,Engineering,Product Analyst,163419,3,5,6,No,3,2,3,5,No
EMP01743,34,Female,Married,Bangalore,Bachelor,Finance,Finance Manager,58776,8,7,15,No,2,4,3,5,No
EMP01744,53,Male,Married,Chennai,Master,Engineering,QA Engineer,159855,1,1,12,No,3,2,3,2,No
EMP01745,52,Male,Single,Bangalore,Master,Sales,Sales Manager,80798,18,7,16,No,2,2,3,3,No
EMP01746,37,Male,Married,Mumbai,Master,Operations,Operations Manager,160370,0,2,16,Yes,4,1,3,1,Yes
EMP01747,53,Male,Divorced,Delhi,Master,Engineering,Product Analyst,95204,6,5,27,No,4,3,3,0,No
EMP01748,53,Female,Married,Pune,Bachelor,Engineering,Product Analyst,111207,16,1,21,No,3,3,3,1,No
EMP01749,55,Male,Married,Mumbai,Master,Marketing,Marketing Analyst,125356,2,7,20,Yes,2,2,3,1,No
EMP01750,32,Female,Divorced,Chennai,College,HR,HR Executive,85652,19,7,20,No,3,1,4,3,No
EMP01751,31,Female,Married,Hyderabad,Bachelor,Sales,Sales Manager,190556,19,7,28,No,1,4,3,0,No
EMP01752,36,Male,Married,Chennai,Bachelor,Marketing,Brand Manager,154572,2,6,4,Yes,1,4,4,2,No
EMP01753,38,Female,Married,Chennai,Bachelor,HR,HR Executive,45922,2,1,11,Yes,1,2,3,1,Yes
EMP01754,39,Male,Single,Bangalore,Master,Engineering,QA Engineer,190100,16,7,13,Yes,1,3,3,0,No
EMP01755,30,Female,Married,Hyderabad,Master,Sales,Account Manager,176388,6,6,29,No,3,1,3,2,Yes
EMP01756,46,Female,Single,Mumbai,College,Operations,Process Executive,101996,13,3,9,Yes,1,3,3,1,Yes
EMP01757,35,Female,Single,Chennai,Bachelor,HR,Recruiter,173040,16,5,4,Yes,2,4,3,0,No
EMP01758,46,Male,Married,Mumbai,Bachelor,Engineering,QA Engineer,55266,17,7,12,No,4,3,3,3,No
EMP01759,43,Male,Single,Pune,Bachelor,Operations,Operations Manager,180072,12,1,9,Yes,4,4,4,5,No
EMP01760,51,Male,Married,Bangalore,Master,Operations,Operations Analyst,170083,19,6,13,Yes,1,1,3,5,Yes
EMP01761,41,Male,Married,Mumbai,Master,Sales,Sales Manager,27866,19,6,16,Yes,1,1,3,1,Yes
EMP01762,42,Female,Married,Hyderabad,Doctor,Engineering,Product Analyst,137669,17,3,26,No,1,2,3,1,Yes
EMP01763,53,Female,Single,Chennai,Master,Sales,Sales Executive,30898,3,4,6,No,3,2,3,0,No
EMP01764,42,Male,Single,Pune,Master,Finance,Accountant,43395,0,5,10,No,4,3,3,5,No
EMP01765,56,Male,Married,Hyderabad,Bachelor,Sales,Sales Executive,195091,17,4,13,No,1,1,3,1,No
EMP01766,53,Male,Divorced,Bangalore,Bachelor,HR,HR Manager,29006,0,1,7,No,2,1,3,2,Yes
EMP01767,51,Male,Single,Pune,Bachelor,Operations,Operations Manager,190465,12,5,28,No,1,2,3,1,No
EMP01768,33,Male,Single,Pune,Bachelor,Operations,Operations Manager,35956,19,3,26,Yes,4,4,4,5,No
EMP01769,39,Male,Married,Pune,Master,Engineering,Product Analyst,162150,19,1,19,Yes,1,3,3,4,No
EMP01770,42,Female,Single,Chennai,Bachelor,Operations,Process Executive,185703,9,5,24,No,4,3,4,5,Yes
EMP01771,34,Male,Married,Delhi,Bachelor,Sales,Account Manager,120676,10,5,19,No,1,2,3,2,No
EMP01772,42,Male,Married,Pune,Bachelor,Operations,Operations Manager,146724,8,4,17,Yes,2,1,3,0,Yes
EMP01773,29,Female,Married,Hyderabad,Doctor,Sales,Account Manager,87901,8,1,13,No,1,2,4,2,Yes
EMP01774,28,Male,Single,Hyderabad,Bachelor,Engineering,Software Engineer,132227,4,3,13,Yes,2,2,3,4,Yes
EMP01775,44,Female,Single,Bangalore,Master,Operations,Process Executive,142192,0,3,26,No,2,2,4,4,Yes
EMP01776,53,Female,Single,Mumbai,Master,Sales,Sales Executive,197646,16,1,28,No,1,2,3,1,Yes
EMP01777,32,Female,Married,Mumbai,Bachelor,Sales,Sales Executive,56417,1,1,21,Yes,2,4,3,1,Yes
EMP01778,43,Male,Married,Delhi,Bachelor,Finance,Finance Analyst,113020,12,6,2,No,3,4,3,5,Yes
EMP01779,43,Male,Married,Chennai,Master,Finance,Finance Manager,108639,8,2,10,Yes,1,1,3,3,No
EMP01780,46,Female,Married,Chennai,Bachelor,Finance,Accountant,119881,3,4,22,No,1,2,3,2,Yes
EMP01781,43,Female,Single,Pune,Master,Finance,Accountant,195526,4,1,13,Yes,2,4,3,5,No
EMP01782,49,Male,Married,Delhi,Bachelor,Engineering,Data Analyst,157659,10,1,26,No,2,1,3,3,Yes
EMP01783,50,Male,Married,Bangalore,College,Engineering,QA Engineer,146688,18,2,9,Yes,1,2,4,5,No
EMP01784,34,Male,Married,Bangalore,Master,Engineering,QA Engineer,140584,2,2,1,No,3,3,3,4,No
EMP01785,39,Male,Single,Mumbai,Master,Sales,Sales Manager,111567,11,5,14,No,2,4,3,1,Yes
EMP01786,23,Male,Married,Bangalore,Doctor,Marketing,Marketing Analyst,100886,18,7,29,No,2,1,3,1,No
EMP01787,50,Male,Married,Pune,Master,HR,HR Executive,174888,18,3,16,Yes,4,3,3,5,Yes
EMP01788,42,Male,Married,Hyderabad,Master,Engineering,Product Analyst,54432,12,4,20,No,3,2,4,1,No
EMP01789,36,Female,Single,Bangalore,Master,Engineering,Data Analyst,97373,6,5,15,Yes,3,2,3,0,No
EMP01790,48,Male,Married,Delhi,Master,Marketing,Brand Manager,190289,14,1,1,Yes,1,2,3,5,Yes
EMP01791,52,Female,Single,Pune,Bachelor,Sales,Account Manager,45884,6,2,17,No,3,4,3,4,No
EMP01792,36,Female,Married,Bangalore,Bachelor,HR,HR Executive,30454,7,6,24,Yes,1,1,3,5,Yes
EMP01793,44,Male,Divorced,Chennai,Master,Engineering,Product Analyst,99960,4,3,13,Yes,4,3,4,5,No
EMP01794,45,Female,Married,Bangalore,Bachelor,HR,Recruiter,127421,13,5,27,No,3,1,3,1,No
EMP01795,34,Female,Married,Chennai,Bachelor,Sales,Account Manager,68618,3,6,15,No,2,4,4,4,No
EMP01796,43,Male,Married,Pune,Bachelor,Operations,Operations Manager,72111,9,3,16,No,4,1,3,5,No
EMP01797,54,Male,Single,Bangalore,Bachelor,Marketing,Brand Manager,195685,19,7,16,No,1,4,4,1,Yes
EMP01798,24,Male,Single,Chennai,Bachelor,HR,Recruiter,145592,14,7,2,No,4,2,3,2,Yes
EMP01799,40,Female,Divorced,Hyderabad,Below College,Finance,Finance Manager,84993,17,6,17,Yes,1,3,4,4,Yes
EMP01800,44,Female,Married,Mumbai,Master,Marketing,Brand Manager,153652,19,2,11,No,4,2,4,3,No
EMP01801,50,Male,Single,Pune,Bachelor,Finance,Accountant,164920,12,5,8,No,1,1,4,0,Yes
EMP01802,51,Female,Single,Chennai,Bachelor,Sales,Account Manager,103672,7,5,20,No,3,2,3,3,No
EMP01803,46,Male,Married,Delhi,College,HR,Recruiter,91125,8,7,3,Yes,2,3,3,4,Yes
EMP01804,29,Male,Married,Bangalore,Below College,HR,HR Manager,142509,15,3,29,No,1,2,3,5,Yes
EMP01805,37,Female,Married,Chennai,Bachelor,Engineering,Product Analyst,86602,18,6,12,Yes,4,3,3,1,No
EMP01806,29,Male,Single,Chennai,Master,Finance,Finance Manager,67222,15,2,20,Yes,1,3,3,4,No
EMP01807,22,Female,Divorced,Chennai,College,Marketing,Brand Manager,74223,6,1,16,Yes,1,2,3,0,Yes
EMP01808,26,Female,Married,Mumbai,Master,Marketing,Brand Manager,90333,13,5,14,No,1,4,3,4,No
EMP01809,24,Female,Married,Delhi,Bachelor,Engineering,Product Analyst,147650,13,1,16,No,4,1,3,1,No
EMP01810,22,Male,Married,Delhi,Bachelor,Sales,Sales Manager,74420,3,2,27,No,2,4,3,3,Yes
EMP01811,25,Female,Single,Hyderabad,Bachelor,Marketing,Marketing Analyst,100504,14,7,21,No,3,4,3,2,No
EMP01812,56,Female,Divorced,Mumbai,Below College,Operations,Operations Analyst,27462,2,5,17,Yes,2,2,3,3,Yes
EMP01813,53,Male,Single,Chennai,Master,Sales,Account Manager,34460,4,5,11,Yes,1,1,3,1,Yes
EMP01814,55,Male,Single,Pune,Master,Marketing,Marketing Analyst,124319,0,6,17,Yes,4,1,3,1,Yes
EMP01815,46,Male,Married,Mumbai,Master,Operations,Operations Manager,165347,2,1,19,No,2,4,3,0,Yes
EMP01816,31,Female,Married,Mumbai,Bachelor,Engineering,Software Engineer,169341,14,7,22,No,1,2,4,4,Yes
EMP01817,42,Female,Married,Delhi,Bachelor,HR,Recruiter,154593,7,6,1,No,3,1,4,4,No
EMP01818,48,Male,Married,Hyderabad,Bachelor,Engineering,Data Analyst,147672,3,4,27,Yes,3,4,4,3,No
EMP01819,48,Female,Married,Hyderabad,Doctor,Sales,Sales Executive,97920,1,1,12,Yes,3,1,4,2,No
EMP01820,23,Male,Divorced,Mumbai,Bachelor,Engineering,Data Analyst,47553,9,1,15,Yes,1,2,3,2,Yes
EMP01821,34,Female,Single,Mumbai,Master,Operations,Process Executive,180438,3,4,18,No,4,2,3,0,No
EMP01822,30,Male,Married,Bangalore,Bachelor,Sales,Sales Manager,69036,2,2,28,No,2,2,3,1,No
EMP01823,57,Male,Single,Chennai,Bachelor,Engineering,Product Analyst,173441,1,2,23,No,3,1,3,0,Yes
EMP01824,43,Male,Married,Delhi,Bachelor,Engineering,Product Analyst,167867,16,5,14,No,1,3,3,4,No
EMP01825,47,Male,Single,Chennai,College,Engineering,Software Engineer,95021,19,3,1,No,1,1,3,5,No
EMP01826,33,Female,Married,Pune,Master,Marketing,Marketing Analyst,132205,12,6,13,No,2,3,3,5,No
EMP01827,38,Male,Married,Pune,Bachelor,Engineering,Product Analyst,186215,4,3,15,Yes,3,2,3,5,Yes
EMP01828,35,Male,Married,Hyderabad,Master,Engineering,Data Analyst,185497,8,5,7,No,1,4,3,1,Yes
EMP01829,35,Male,Married,Delhi,College,Finance,Accountant,113209,5,3,15,No,2,3,3,0,No
EMP01830,55,Male,Married,Chennai,Doctor,Engineering,Data Analyst,100139,4,1,20,Yes,4,2,3,3,No
EMP01831,41,Female,Married,Hyderabad,Bachelor,Sales,Sales Manager,30368,9,1,10,No,4,2,3,4,No
EMP01832,32,Female,Divorced,Pune,Master,Engineering,Software Engineer,160693,7,4,14,No,4,3,3,5,Yes
EMP01833,37,Male,Married,Mumbai,Master,Sales,Account Manager,83829,6,4,6,No,3,4,3,2,No
EMP01834,52,Male,Single,Delhi,Doctor,Sales,Account Manager,154036,6,5,14,No,2,2,4,0,No
EMP01835,27,Male,Single,Delhi,Bachelor,Engineering,Data Analyst,39719,5,5,24,No,2,3,3,4,Yes
EMP01836,40,Female,Single,Chennai,Master,Engineering,Product Analyst,54227,19,7,25,No,1,4,3,4,No
EMP01837,25,Female,Single,Bangalore,Bachelor,Marketing,Marketing Analyst,134430,2,5,22,Yes,1,4,3,2,No
EMP01838,25,Female,Married,Chennai,Bachelor,Engineering,Software Engineer,163638,18,1,12,Yes,1,2,3,2,Yes
EMP01839,41,Female,Single,Mumbai,Bachelor,HR,Recruiter,37306,14,3,11,Yes,2,1,3,2,Yes
EMP01840,31,Female,Single,Mumbai,Bachelor,Finance,Accountant,78822,3,6,29,Yes,1,1,3,5,No
EMP01841,45,Female,Single,Hyderabad,Doctor,Sales,Account Manager,49042,11,7,25,No,2,2,3,5,Yes
EMP01842,56,Male,Married,Delhi,College,Finance,Finance Analyst,171158,5,7,20,No,2,4,4,0,No
EMP01843,47,Male,Married,Hyderabad,Bachelor,Sales,Account Manager,173459,18,7,22,Yes,4,2,4,2,Yes
EMP01844,42,Male,Married,Mumbai,Master,Marketing,Brand Manager,183114,3,5,24,No,1,3,3,3,Yes
EMP01845,42,Male,Married,Bangalore,Bachelor,Sales,Sales Executive,114424,14,5,25,Yes,4,1,3,4,No
EMP01846,31,Female,Single,Delhi,Master,Engineering,Software Engineer,174395,8,1,19,Yes,3,3,3,2,No
EMP01847,25,Male,Divorced,Mumbai,College,Sales,Account Manager,43019,4,6,2,Yes,3,2,3,4,Yes
EMP01848,41,Male,Married,Bangalore,Bachelor,Marketing,Brand Manager,100426,12,1,22,No,3,2,3,1,No
EMP01849,38,Male,Single,Chennai,Bachelor,Engineering,QA Engineer,65863,17,6,20,Yes,2,4,3,1,Yes
EMP01850,28,Male,Married,Pune,Master,HR,HR Manager,136023,4,1,1,No,2,4,3,2,Yes
EMP01851,25,Male,Married,Mumbai,Master,Sales,Sales Manager,166355,15,3,8,No,2,4,3,4,Yes
EMP01852,50,Female,Married,Pune,Doctor,Finance,Accountant,174351,18,5,25,No,1,3,3,1,Yes
EMP01853,35,Female,Married,Hyderabad,Below College,Sales,Sales Executive,71999,13,2,14,Yes,4,4,3,2,No
EMP01854,24,Female,Single,Pune,Bachelor,Operations,Operations Analyst,87780,15,2,9,Yes,2,2,3,4,No
EMP01855,45,Male,Single,Mumbai,Bachelor,Sales,Sales Manager,47908,14,5,2,Yes,4,4,4,2,No
EMP01856,37,Male,Single,Pune,Below College,Sales,Sales Manager,151278,3,7,25,No,4,1,3,5,No
EMP01857,25,Male,Single,Delhi,Bachelor,Sales,Sales Executive,138002,6,5,23,Yes,4,4,3,4,Yes
EMP01858,45,Female,Single,Mumbai,Master,Engineering,Software Engineer,194024,15,5,5,No,1,3,3,1,No
EMP01859,55,Male,Divorced,Bangalore,Bachelor,HR,HR Manager,125706,7,5,23,No,1,1,3,2,No
EMP01860,51,Male,Single,Pune,Bachelor,Sales,Sales Manager,193735,16,7,29,No,3,1,4,1,No
EMP01861,39,Female,Married,Delhi,Master,Operations,Operations Analyst,147019,15,6,25,No,3,1,3,2,No
EMP01862,40,Male,Married,Hyderabad,Master,Engineering,Software Engineer,134708,9,3,8,Yes,4,3,3,0,No
EMP01863,52,Male,Married,Hyderabad,Bachelor,Engineering,Data Analyst,34343,9,2,16,Yes,3,2,3,1,Yes
EMP01864,40,Male,Divorced,Pune,Bachelor,Engineering,Data Analyst,101173,1,4,22,Yes,4,4,3,1,No
EMP01865,40,Male,Married,Hyderabad,Bachelor,Engineering,Product Analyst,125260,8,2,16,No,1,1,3,3,No
EMP01866,43,Male,Divorced,Bangalore,Bachelor,HR,HR Executive,195863,16,2,13,Yes,1,1,3,5,No
EMP01867,45,Male,Married,Mumbai,Master,Sales,Sales Executive,185206,10,7,20,Yes,1,1,3,1,Yes
EMP01868,33,Female,Divorced,Delhi,Bachelor,Sales,Sales Executive,94443,9,1,29,No,2,2,3,4,No
EMP01869,51,Female,Married,Chennai,Master,Operations,Process Executive,82530,16,5,15,Yes,4,2,3,2,No
EMP01870,52,Male,Single,Pune,Master,Marketing,Brand Manager,160899,3,5,1,No,1,3,4,0,Yes
EMP01871,57,Female,Married,Hyderabad,Master,Engineering,Data Analyst,121143,15,5,22,No,4,2,3,4,No
EMP01872,40,Male,Married,Mumbai,Bachelor,Engineering,QA Engineer,169771,19,1,3,Yes,3,4,3,4,Yes
EMP01873,57,Male,Married,Chennai,Bachelor,Finance,Accountant,139527,14,7,6,Yes,3,3,3,4,No
EMP01874,51,Male,Single,Bangalore,Master,Engineering,QA Engineer,161385,4,3,22,Yes,1,3,3,4,Yes
EMP01875,54,Female,Married,Hyderabad,Bachelor,Sales,Sales Manager,169670,5,3,14,No,4,4,3,0,No
EMP01876,39,Male,Divorced,Hyderabad,Bachelor,Sales,Account Manager,136362,16,7,4,No,1,4,3,3,No
EMP01877,49,Female,Single,Delhi,Bachelor,Finance,Accountant,53807,0,4,18,No,3,4,3,5,No
EMP01878,32,Female,Married,Bangalore,Bachelor,Finance,Accountant,84550,18,3,15,No,1,3,3,1,Yes
EMP01879,54,Male,Married,Bangalore,Master,Sales,Account Manager,28558,3,7,9,No,4,3,3,4,Yes
EMP01880,38,Female,Divorced,Pune,Bachelor,Sales,Account Manager,75113,16,3,18,Yes,3,3,3,1,Yes
EMP01881,27,Female,Divorced,Chennai,Bachelor,Sales,Sales Executive,77999,8,5,3,Yes,2,4,3,1,Yes
EMP01882,25,Male,Married,Delhi,Bachelor,Finance,Finance Manager,192415,1,6,10,No,3,4,3,4,No
EMP01883,41,Male,Married,Pune,Bachelor,Sales,Account Manager,83219,7,7,17,Yes,2,1,3,3,No
EMP01884,48,Female,Single,Delhi,Master,Sales,Sales Executive,191258,14,2,7,Yes,1,2,3,1,Yes
EMP01885,36,Female,Married,Bangalore,Master,Operations,Operations Analyst,193038,6,3,15,No,1,1,4,2,Yes
EMP01886,27,Male,Married,Delhi,Bachelor,Sales,Account Manager,189841,5,3,1,No,4,4,3,1,No
EMP01887,35,Male,Married,Delhi,Below College,Finance,Finance Analyst,78218,0,1,27,No,2,3,3,5,Yes
EMP01888,32,Male,Married,Delhi,Bachelor,Sales,Sales Manager,44229,14,4,25,No,1,4,3,4,No
EMP01889,30,Male,Single,Mumbai,Master,Sales,Account Manager,100209,6,6,27,Yes,2,2,3,0,No
EMP01890,47,Male,Married,Mumbai,Bachelor,Sales,Sales Executive,52877,16,1,11,No,1,1,3,1,Yes
EMP01891,37,Female,Single,Chennai,Master,Finance,Finance Analyst,122137,1,5,17,Yes,3,1,3,3,Yes
EMP01892,26,Female,Single,Chennai,Bachelor,Operations,Operations Analyst,63084,8,2,5,Yes,1,3,3,2,No
EMP01893,31,Male,Single,Bangalore,Master,Operations,Operations Analyst,106780,8,4,7,No,4,1,3,2,Yes
EMP01894,24,Female,Single,Delhi,Bachelor,Engineering,Software Engineer,172878,12,1,19,Yes,3,1,3,0,Yes
EMP01895,34,Female,Married,Bangalore,Master,Finance,Finance Analyst,62034,5,7,25,No,4,4,3,5,Yes
EMP01896,51,Male,Single,Mumbai,Bachelor,Sales,Sales Executive,196389,5,3,24,Yes,3,1,3,0,No
EMP01897,27,Male,Single,Delhi,Master,Engineering,QA Engineer,80468,19,3,29,No,2,1,3,5,No
EMP01898,38,Male,Divorced,Pune,Below College,Operations,Operations Manager,175166,19,4,15,No,4,1,3,1,Yes
EMP01899,40,Female,Married,Mumbai,Bachelor,Sales,Account Manager,35589,2,3,3,No,1,3,3,4,No
EMP01900,56,Male,Single,Mumbai,Master,Sales,Account Manager,82221,16,7,15,No,2,3,3,3,No
EMP01901,47,Female,Single,Mumbai,Bachelor,Sales,Sales Manager,26657,16,1,5,Yes,1,4,3,2,Yes
EMP01902,26,Male,Single,Delhi,Master,Sales,Sales Manager,123300,11,1,23,No,3,1,3,0,Yes
EMP01903,50,Male,Single,Chennai,Master,Sales,Sales Executive,142229,15,3,12,No,3,3,3,3,No
EMP01904,41,Male,Single,Hyderabad,Bachelor,HR,HR Executive,64531,14,3,20,Yes,1,3,3,5,No
EMP01905,42,Male,Married,Pune,Bachelor,Engineering,Product Analyst,77227,12,5,5,No,1,4,3,4,Yes
EMP01906,31,Female,Single,Pune,Bachelor,Operations,Process Executive,28164,0,2,3,No,2,2,4,2,Yes
EMP01907,26,Female,Married,Bangalore,Bachelor,Operations,Operations Manager,118078,16,4,9,Yes,1,1,3,2,Yes
EMP01908,57,Male,Married,Delhi,Bachelor,Engineering,QA Engineer,66247,2,1,26,No,4,3,3,5,Yes
EMP01909,27,Female,Married,Chennai,Master,Engineering,Software Engineer,175673,14,4,9,Yes,4,4,3,4,No
EMP01910,47,Female,Divorced,Mumbai,Bachelor,Engineering,Data Analyst,75599,3,5,7,No,1,4,3,2,No
EMP01911,25,Male,Married,Hyderabad,Bachelor,HR,HR Manager,160624,3,1,26,Yes,4,4,3,4,No
EMP01912,56,Female,Married,Delhi,Bachelor,Engineering,Data Analyst,165489,17,5,2,No,1,3,3,2,Yes
EMP01913,22,Male,Married,Delhi,Below College,HR,HR Manager,93207,16,5,23,No,2,1,3,1,No
EMP01914,45,Male,Single,Chennai,Bachelor,Engineering,Software Engineer,97055,18,6,23,No,4,2,3,5,No
EMP01915,57,Male,Single,Hyderabad,Master,HR,Recruiter,127266,10,3,27,No,4,1,3,4,No
EMP01916,27,Female,Married,Mumbai,Master,Engineering,Data Analyst,103270,19,7,21,No,1,4,3,3,No
EMP01917,52,Male,Married,Delhi,Bachelor,Engineering,Data Analyst,136426,2,6,16,No,4,4,3,1,Yes
EMP01918,41,Female,Married,Pune,Doctor,Marketing,Brand Manager,159794,7,4,9,Yes,3,2,3,3,No
EMP01919,45,Female,Divorced,Pune,Bachelor,Operations,Operations Analyst,95442,13,7,13,No,2,1,3,5,Yes
EMP01920,46,Male,Married,Hyderabad,Master,Sales,Sales Executive,120632,0,4,28,No,2,4,3,2,No
EMP01921,57,Male,Married,Mumbai,Master,Operations,Operations Analyst,196103,13,3,27,No,4,4,3,3,No
EMP01922,42,Male,Married,Hyderabad,Master,Engineering,Data Analyst,46438,1,7,19,No,4,1,3,1,Yes
EMP01923,51,Male,Divorced,Delhi,College,Operations,Operations Manager,83819,3,6,20,No,3,4,3,4,Yes
EMP01924,45,Male,Married,Pune,Bachelor,Operations,Process Executive,68856,18,4,17,No,3,1,3,0,No
EMP01925,51,Male,Divorced,Bangalore,Below College,Engineering,Product Analyst,189648,5,6,6,No,4,4,3,3,No
EMP01926,43,Male,Single,Hyderabad,Master,Sales,Sales Manager,66938,0,3,4,Yes,4,1,3,0,No
EMP01927,49,Male,Married,Bangalore,Bachelor,Engineering,Software Engineer,84807,16,7,1,No,3,2,4,5,Yes
EMP01928,28,Male,Single,Bangalore,Master,Engineering,QA Engineer,74877,7,7,18,No,1,4,3,3,No
EMP01929,56,Male,Single,Chennai,Bachelor,Finance,Finance Manager,68461,18,1,19,No,3,2,3,3,No
EMP01930,49,Female,Divorced,Pune,Master,Engineering,Product Analyst,118474,0,5,9,No,1,4,3,4,No
EMP01931,35,Female,Single,Hyderabad,College,Sales,Account Manager,196541,4,5,13,Yes,2,4,3,2,Yes
EMP01932,31,Male,Divorced,Bangalore,Bachelor,Operations,Operations Manager,108136,15,6,8,No,2,3,3,1,Yes
EMP01933,37,Male,Single,Delhi,Bachelor,Marketing,Brand Manager,45435,5,7,23,No,3,1,3,1,Yes
EMP01934,37,Male,Married,Chennai,Bachelor,Engineering,QA Engineer,170263,7,4,13,Yes,1,2,3,1,No
EMP01935,52,Male,Single,Mumbai,Bachelor,Sales,Sales Manager,109726,12,6,15,No,3,2,3,5,No
EMP01936,46,Male,Married,Chennai,Master,Engineering,Software Engineer,183458,15,6,11,Yes,3,2,3,2,No
EMP01937,34,Female,Single,Mumbai,College,Sales,Account Manager,187793,2,2,12,Yes,1,1,3,0,No
EMP01938,27,Female,Married,Pune,Bachelor,Marketing,Marketing Analyst,79786,18,7,14,Yes,3,3,3,1,Yes
EMP01939,30,Male,Single,Hyderabad,Master,Sales,Sales Manager,38704,11,5,4,No,2,2,3,0,Yes
EMP01940,57,Female,Married,Hyderabad,College,HR,Recruiter,81635,15,7,1,No,4,1,3,2,Yes
EMP01941,41,Male,Single,Mumbai,Master,Engineering,Product Analyst,158195,10,3,24,No,4,4,3,5,No
EMP01942,39,Male,Single,Delhi,Doctor,HR,Recruiter,115710,9,6,4,No,3,2,3,2,No
EMP01943,42,Male,Single,Mumbai,College,Finance,Accountant,87993,19,2,19,No,1,2,3,4,No
EMP01944,25,Male,Married,Mumbai,Bachelor,Operations,Operations Analyst,137752,3,2,9,Yes,1,3,3,1,Yes
EMP01945,54,Male,Married,Hyderabad,Bachelor,Sales,Sales Executive,181488,11,5,10,Yes,2,2,3,5,Yes
EMP01946,48,Male,Married,Bangalore,Master,Sales,Sales Executive,157886,1,5,4,No,1,2,3,4,No
EMP01947,28,Male,Single,Delhi,Bachelor,Sales,Account Manager,103537,18,5,20,Yes,1,4,3,1,Yes
EMP01948,27,Male,Married,Hyderabad,Master,Marketing,Digital Marketing Executive,75258,4,3,9,No,2,1,3,2,Yes
EMP01949,36,Female,Married,Chennai,Master,Operations,Process Executive,172580,7,2,13,No,3,1,3,2,No
EMP01950,39,Female,Single,Mumbai,College,HR,HR Executive,110166,6,4,12,No,4,3,3,3,No
EMP01951,53,Male,Married,Bangalore,Master,HR,Recruiter,138710,13,3,11,No,2,4,3,3,No
EMP01952,32,Male,Married,Delhi,Master,Finance,Accountant,60699,2,1,12,Yes,3,1,3,2,Yes
EMP01953,41,Male,Single,Pune,Bachelor,Sales,Account Manager,71335,17,6,18,Yes,2,4,3,2,Yes
EMP01954,45,Female,Single,Delhi,Master,Marketing,Marketing Analyst,71806,15,5,12,No,3,1,3,0,No
